iter,TSGMMcueMC
1.0,5.901378048323893
2.0,4.779074160270238
3.0,8.00730528051915
4.0,5.037037064655896
5.0,3.7432066671914628
6.0,3.2113210238672676
7.0,4.201554065394097
8.0,4.071504637190719
9.0,5.809198495662657
10.0,4.054217440591567
11.0,4.929407667926158
12.0,6.906211688668994
13.0,5.496477522276662
14.0,7.767702253746018
15.0,3.421044940859133
16.0,3.9991752272566186
17.0,3.949874818964306
18.0,5.867490014884804
19.0,7.313824110249064
20.0,4.281553312244371
21.0,7.1171697653466275
22.0,4.85331742461307
23.0,3.9629485881723383
24.0,7.0204714562762325
25.0,3.243529878694911
26.0,4.134044685874555
27.0,9.468798223110483
28.0,3.021605328739725
29.0,7.9644060539648205
30.0,3.736815648344799
31.0,5.489918168213013
32.0,6.715002728399115
33.0,3.993325974225916
34.0,7.809111226384006
35.0,8.634205226178581
36.0,6.524914542765911
37.0,8.915986956030979
38.0,3.7531925370228554
39.0,3.672581497338928
40.0,3.621699199772509
41.0,5.991194500849145
42.0,7.333996790674159
43.0,4.801364483932816
44.0,4.867319796597668
45.0,4.011107601085107
46.0,3.0715358056992708
47.0,4.176017370125172
48.0,5.685522041253537
49.0,2.615527249635704
50.0,6.36211262090808
51.0,7.744392106913865
52.0,3.955206456457459
53.0,7.562298151311571
54.0,4.62316506714473
55.0,5.073123091176218
56.0,5.030459320628475
57.0,5.90888300692307
58.0,5.182835608778223
59.0,5.176626999570543
60.0,5.19181320624783
61.0,5.103566740186185
62.0,6.390619624024819
63.0,6.323864798059988
64.0,6.525372305584289
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
